,Graduado,Calificacion_Promedio,Tareas_Puntuales,Tareas_No_Entregadas,Tareas_Retrasadas,Total_Tareas,Dias_Conectado,Minutos_Promedio,Minutos_Total,clase,Año,Mes,CICLO,Org
715,No,65.75,14.0,1.0,0.0,15.0,23.0,156.32130434782613,3595.3900000000012,Neuromarketing aplicado a experiencias digitales,2019,2,2.25,MER
716,Si,97.0,10.0,0.0,0.0,10.0,47.0,271.73893617021275,12771.73,Liderazgo y Motivación,2019,2,2.25,AN
717,Si,95.0,10.0,0.0,0.0,10.0,42.0,273.95928571428567,11506.29,Liderazgo y Motivación,2019,2,2.25,MER
718,Si,93.417,10.0,0.0,0.0,10.0,58.0,382.8455172413793,22205.04,La Tecnología en la Educación,2019,2,2.25,EDU
719,Si,88.76700000000001,10.0,0.0,0.0,10.0,107.0,294.753831775701,31538.660000000003,Proceso de enseñanza-aprendizaje,2019,2,2.25,EDU
720,No,0.4411764705882353,1.0,33.0,0.0,34.0,7.0,54.18428571428571,379.29,Simulación Estratégica de Proyectos y Negocios,2019,2,2.25,AN
721,No,65.0,7.0,3.0,0.0,10.0,21.0,474.97761904761904,9974.53,Liderazgo y Motivación,2019,2,2.25,AN
722,Si,86.738,10.0,0.0,0.0,10.0,113.0,180.84902654867253,20435.939999999995,La Tecnología en la Educación,2019,7,2.875,EDU
723,Si,100.0,10.0,0.0,0.0,10.0,99.0,126.40969696969697,12514.559999999998,La Tecnología en la Educación,2019,7,2.875,EDU
724,No,14.533,2.0,8.0,0.0,10.0,3.0,61.86333333333334,185.59000000000003,Proceso de diagnóstico psicopedagógico,2019,2,2.25,EDU
725,No,8.823529411764708,3.0,31.0,0.0,34.0,4.0,286.7100000000001,1146.84,Simulación Estratégica de Proyectos y Negocios,2019,2,2.25,AN
726,Si,96.8,5.0,0.0,0.0,5.0,52.0,115.48884615384615,6005.420000000001,Estrategias de negocios,2019,3,2.375,FZ
727,No,26.583000000000002,3.0,4.0,3.0,10.0,17.0,172.34647058823535,2929.8900000000012,Proceso administrativo de la venta,2019,2,2.25,AN
728,Si,84.667,10.0,0.0,0.0,10.0,49.0,323.95469387755094,15873.779999999995,Liderazgo y Motivación,2019,2,2.25,AN
729,No,95.0,10.0,0.0,0.0,10.0,33.0,163.330303030303,5389.899999999999,Liderazgo y Motivación,2019,2,2.25,TI
730,Si,100.0,18.0,0.0,0.0,18.0,54.0,196.7135185185185,10622.529999999997,Process Optimization,2019,3,2.375,TI
731,Si,94.667,10.0,0.0,0.0,10.0,43.0,394.1325581395348,16947.699999999993,Liderazgo y Motivación,2019,2,2.25,AN
732,No,66.44466666666666,15.0,0.0,0.0,15.0,93.0,212.14161290322585,19729.170000000006,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
733,Si,90.574,10.0,0.0,0.0,10.0,120.0,273.8193333333334,32858.320000000014,Proceso de diagnóstico psicopedagógico,2019,2,2.25,EDU
734,Si,88.655,10.0,0.0,0.0,10.0,34.0,225.09647058823532,7653.2800000000025,La Tecnología en la Educación,2019,2,2.25,EDU
735,No,74.686,10.0,0.0,0.0,10.0,35.0,310.06771428571426,10852.37,Proceso de diagnóstico psicopedagógico,2019,2,2.25,EDU
736,No,100.0,4.0,0.0,1.0,5.0,26.0,348.39692307692314,9058.32,Fusiones y Adquisiciones,2019,2,2.25,FZ
737,No,17.416666666666668,4.0,11.0,0.0,15.0,14.0,618.2942857142857,8656.119999999999,Neuromarketing aplicado a experiencias digitales,2019,2,2.25,MER
738,Si,93.667,10.0,0.0,0.0,10.0,134.0,185.5559701492538,24864.50000000001,Liderazgo y Motivación,2019,2,2.25,TI
739,No,71.0,8.0,2.0,0.0,10.0,28.0,161.95428571428567,4534.719999999998,Liderazgo y Motivación,2019,2,2.25,TI
740,No,12.762,3.0,12.0,0.0,15.0,6.0,801.935,4811.61,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
741,Si,99.0,10.0,0.0,0.0,10.0,54.0,352.711111111111,19046.399999999994,Liderazgo y Motivación,2019,2,2.25,AN
742,Si,97.33333333333331,15.0,0.0,0.0,15.0,46.0,494.3469565217391,22739.96,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
743,Si,96.0,10.0,0.0,0.0,10.0,128.0,260.4457031250001,33337.05000000002,La Tecnología en la Educación,2019,2,2.25,EDU
744,Si,89.0,9.0,1.0,0.0,10.0,40.0,406.172,16246.88,Liderazgo y Motivación,2019,2,2.25,AN
745,No,0.0,0.0,10.0,0.0,10.0,71.0,83.31816901408449,5915.589999999997,Proceso administrativo de la venta,2019,2,2.25,AN
746,Si,99.0,10.0,0.0,0.0,10.0,66.0,275.75151515151515,18199.6,Liderazgo y Motivación,2019,2,2.25,TI
747,Si,84.66666666666667,14.0,1.0,0.0,15.0,92.0,194.1157608695652,17858.649999999998,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
748,No,68.78818181818181,10.0,1.0,0.0,11.0,56.0,226.7585714285714,12698.479999999998,Metodología moderna de la preparación deportiva,2019,2,2.25,EDU
749,Si,90.41625,8.0,0.0,0.0,8.0,73.0,58.324246575342464,4257.669999999999,Finanzas para no Financieros,2019,2,2.25,FZ
750,Si,79.83375,8.0,0.0,0.0,8.0,33.0,55.46121212121212,1830.22,Finanzas para no Financieros,2019,2,2.25,FZ
751,Si,96.625,10.0,0.0,0.0,10.0,34.0,671.609705882353,22834.73,Liderazgo y Motivación,2019,2,2.25,AN
752,Si,97.6,10.0,0.0,0.0,10.0,83.0,92.48819277108434,7676.52,Coaching,2019,5,2.625,RH
753,No,71.5,9.0,0.0,1.0,10.0,44.0,253.93636363636367,11173.2,Proceso administrativo de la venta,2019,2,2.25,AN
754,Si,98.19066666666667,15.0,0.0,0.0,15.0,83.0,438.127108433735,36364.55,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
755,No,80.47642857142857,13.0,1.0,0.0,14.0,45.0,454.76199999999983,20464.289999999994,Innovación en negocios,2019,2,2.25,AN
756,No,75.0,9.0,0.0,1.0,10.0,52.0,235.26961538461532,12234.02,Proceso administrativo de la venta,2019,2,2.25,AN
757,No,0.0,0.0,10.0,0.0,10.0,3.0,5.193333333333333,15.580000000000002,Proceso de enseñanza-aprendizaje,2019,2,2.25,EDU
758,No,92.52333333333333,15.0,0.0,0.0,15.0,54.0,598.1779629629631,32301.61,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
759,No,93.0,10.0,0.0,0.0,10.0,33.0,344.2118181818181,11358.989999999994,Liderazgo y Motivación,2019,2,2.25,TI
760,Si,90.57133333333331,15.0,0.0,0.0,15.0,79.0,173.11189873417717,13675.839999999998,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
761,Si,87.37333333333332,15.0,0.0,0.0,15.0,44.0,167.74477272727273,7380.77,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
762,No,92.38600000000001,4.0,0.0,1.0,5.0,44.0,209.2677272727272,9207.779999999997,Fusiones y Adquisiciones,2019,2,2.25,FZ
763,No,77.57636363636364,10.0,1.0,0.0,11.0,62.0,186.55177419354843,11566.210000000005,Metodología moderna de la preparación deportiva,2019,2,2.25,EDU
764,No,4.615384615384615,2.0,11.0,0.0,13.0,11.0,359.7527272727272,3957.279999999999,"Diseño de una nueva coherencia  (entre cuerpo, emociones y lenguaje)",2019,7,2.875,EDU
765,No,73.367,9.0,1.0,0.0,10.0,34.0,207.28558823529409,7047.709999999999,Proceso de enseñanza-aprendizaje,2019,2,2.25,EDU
766,No,37.190666666666665,7.0,8.0,0.0,15.0,19.0,390.3773684210528,7417.170000000001,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
767,Si,93.0,10.0,0.0,0.0,10.0,60.0,306.28633333333335,18377.18,Liderazgo y Motivación,2019,2,2.25,AN
768,No,88.80933333333333,14.0,1.0,0.0,15.0,23.0,862.5886956521738,19839.54,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
769,No,69.5,8.0,2.0,0.0,10.0,44.0,518.5518181818181,22816.28,Liderazgo y Motivación,2019,2,2.25,TI
770,Si,93.583,10.0,0.0,0.0,10.0,39.0,259.7433333333334,10129.990000000002,Liderazgo y Motivación,2019,2,2.25,AN
771,Si,66.97,10.0,1.0,0.0,11.0,107.0,173.16915887850467,18529.1,Metodología moderna de la preparación deportiva,2019,2,2.25,EDU
772,Si,97.63600000000001,5.0,0.0,0.0,5.0,34.0,121.20117647058822,4120.84,Estructura de Remuneración,2019,2,2.25,RH
773,Si,83.33363636363636,11.0,0.0,0.0,11.0,91.0,335.1854945054945,30501.88,Metodología moderna de la preparación deportiva,2019,2,2.25,EDU
774,Si,90.458,10.0,0.0,0.0,10.0,48.0,420.51458333333335,20184.7,Liderazgo y Motivación,2019,2,2.25,TI
775,Si,90.95200000000001,15.0,0.0,0.0,15.0,108.0,244.37555555555562,26392.560000000005,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
776,No,9.090909090909092,2.0,9.0,0.0,11.0,11.0,178.61272727272728,1964.74,Metodología moderna de la preparación deportiva,2019,2,2.25,EDU
777,No,97.0,5.0,0.0,0.0,5.0,31.0,292.11000000000007,9055.410000000002,Estructura de Remuneración,2019,2,2.25,RH
778,Si,92.916,10.0,0.0,0.0,10.0,62.0,212.77838709677414,13192.259999999998,Liderazgo y Motivación,2019,2,2.25,AN
779,Si,57.167,7.0,3.0,0.0,10.0,70.0,338.3007142857142,23681.05,Proceso de enseñanza-aprendizaje,2019,2,2.25,EDU
780,No,0.0,0.0,15.0,0.0,15.0,6.0,192.78833333333333,1156.73,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
781,No,91.19066666666667,15.0,0.0,0.0,15.0,33.0,679.9327272727271,22437.779999999995,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
782,No,9.333,2.0,8.0,0.0,10.0,9.0,707.3922222222222,6366.53,Proceso de enseñanza-aprendizaje,2019,2,2.25,EDU
783,Si,86.0,10.0,0.0,0.0,10.0,52.0,314.14884615384614,16335.739999999998,Liderazgo y Motivación,2019,2,2.25,TI
784,No,0.0,0.0,34.0,0.0,34.0,3.0,16.716666666666665,50.15,Simulación Estratégica de Proyectos y Negocios,2019,2,2.25,AN
785,Si,89.80933333333333,14.0,1.0,0.0,15.0,62.0,199.83548387096766,12389.8,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
786,No,91.33333333333331,15.0,0.0,0.0,15.0,30.0,405.5436666666668,12166.310000000005,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
787,No,93.5,5.0,0.0,0.0,5.0,32.0,99.0775,3170.48,Análisis de Estados Financieros,2019,2,2.25,FZ
788,Si,91.0,5.0,0.0,0.0,5.0,28.0,306.3739285714286,8578.470000000001,Análisis de Estados Financieros,2019,2,2.25,FZ
789,Si,94.83333333333331,15.0,0.0,0.0,15.0,120.0,333.7740833333333,40052.889999999985,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
790,Si,83.667,10.0,0.0,0.0,10.0,26.0,169.23000000000005,4399.980000000001,Liderazgo y Motivación,2019,2,2.25,AN
791,No,62.0,8.0,2.0,0.0,10.0,47.0,350.83404255319135,16489.199999999993,Proceso de enseñanza-aprendizaje,2019,2,2.25,EDU
792,No,93.5,5.0,0.0,0.0,5.0,23.0,319.75347826086954,7354.329999999999,Análisis de Estados Financieros,2019,2,2.25,FZ
793,Si,95.42866666666669,15.0,0.0,0.0,15.0,61.0,324.99377049180333,19824.620000000006,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
794,Si,92.59222222222222,9.0,0.0,0.0,9.0,57.0,102.3019298245614,5831.21,Gestión de las Adquisiciones,2019,3,2.375,AN
795,No,45.0,6.0,4.0,0.0,10.0,20.0,474.6215,9492.43,Proceso de enseñanza-aprendizaje,2019,2,2.25,EDU
796,No,0.0,0.0,10.0,0.0,10.0,4.0,345.19500000000005,1380.7800000000002,Liderazgo y Motivación,2019,2,2.25,AN
797,No,90.25,8.0,0.0,0.0,8.0,28.0,197.17357142857142,5520.86,Finanzas para no Financieros,2019,2,2.25,FZ
798,No,86.334,10.0,0.0,0.0,10.0,51.0,147.111568627451,7502.69,Liderazgo y Motivación,2019,2,2.25,AN
799,Si,95.52333333333333,15.0,0.0,0.0,15.0,65.0,252.38553846153843,16405.059999999998,Ambiente y conductas obesogénicas,2019,2,2.25,BSN
800,Si,92.334,10.0,0.0,0.0,10.0,104.0,192.76807692307685,20047.879999999994,Liderazgo y Motivación,2019,2,2.25,AN
801,No,51.0,6.0,4.0,0.0,10.0,20.0,352.65150000000006,7053.030000000002,La Tecnología en la Educación,2019,2,2.25,EDU
802,Si,98.5,5.0,0.0,0.0,5.0,88.0,194.9755681818182,17157.850000000002,Análisis de Estados Financieros,2019,2,2.25,FZ
803,Si,100.0,8.0,0.0,0.0,8.0,87.0,241.99091954022987,21053.21,Modelos y Herramientas para la Administración,2019,4,2.5,AN
804,No,50.857,5.0,3.0,2.0,10.0,15.0,291.5493333333333,4373.24,Visión Comercial,2019,3,2.375,AN
805,Si,90.333,10.0,0.0,0.0,10.0,74.0,370.1929729729729,27394.279999999995,Liderazgo y Motivación,2019,2,2.25,EDU
806,No,98.0,10.0,0.0,0.0,10.0,70.0,173.88985714285718,12172.29,Liderazgo y Motivación,2019,2,2.25,TI
807,No,53.636,3.0,2.0,0.0,5.0,16.0,702.5649999999998,11241.04,Fusiones y Adquisiciones,2019,2,2.25,FZ
808,No,56.6,4.0,1.0,0.0,5.0,13.0,138.08384615384614,1795.09,Estrategias de negocios,2019,3,2.375,FZ
809,No,28.666999999999998,4.0,6.0,0.0,10.0,14.0,247.20142857142852,3460.82,Liderazgo y Motivación,2019,2,2.25,MER
810,Si,90.78533333333333,15.0,0.0,0.0,15.0,58.0,450.5936206896552,26134.430000000004,Neuromarketing aplicado a experiencias digitales,2019,2,2.25,MER
811,No,0.0,0.0,15.0,0.0,15.0,2.0,129.64499999999998,259.29,Primeros auxilios psicológicos (PAP) y su aplicación en niños,2019,8,3.0,BSN
812,No,69.696,4.0,1.0,0.0,5.0,15.0,294.7006666666667,4420.51,Comunicación y Negociación Efectiva,2019,3,2.375,RH
813,No,78.0,9.0,0.0,1.0,10.0,21.0,438.2509523809523,9203.27,Liderazgo y Motivación,2019,2,2.25,AN
814,No,94.0,5.0,0.0,0.0,5.0,33.0,257.15090909090907,8485.980000000001,Estructura de Remuneración,2019,2,2.25,RH
815,No,80.499,9.0,0.0,1.0,10.0,21.0,335.73142857142864,7050.3600000000015,Liderazgo y Motivación,2019,2,2.25,AN
816,No,80.37111111111109,9.0,0.0,0.0,9.0,38.0,278.71105263157904,10591.020000000002,Sistemas de Información de Mercadotecnia,2019,3,2.375,MER
817,No,81.0,10.0,0.0,0.0,10.0,36.0,150.73833333333334,5426.580000000001,Visión Comercial,2019,3,2.375,AN
818,No,16.666666666666668,3.0,15.0,0.0,18.0,10.0,443.267,4432.67,Process Optimization,2019,3,2.375,TI
819,Si,75.85666666666667,15.0,0.0,0.0,15.0,46.0,140.7791304347826,6475.839999999998,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
820,No,60.03,13.0,2.0,0.0,15.0,33.0,365.999696969697,12077.990000000002,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
821,No,0.0,0.0,9.0,0.0,9.0,2.0,8.819999999999997,17.639999999999993,Crecimiento y Desarrollo Humano,2019,3,2.375,EDU
822,No,11.111111111111109,1.0,8.0,0.0,9.0,14.0,392.3521428571429,5492.93,Gestión de las Adquisiciones,2019,3,2.375,AN
823,Si,96.36363636363636,11.0,0.0,0.0,11.0,77.0,177.11961038961041,13638.21,Innovaciones en la preparación física contemporánea,2019,3,2.375,EDU
824,No,86.29666666666668,9.0,0.0,0.0,9.0,52.0,153.25788461538463,7969.410000000003,Sistemas de Información de Mercadotecnia,2019,3,2.375,MER
825,No,0.0,0.0,14.0,0.0,14.0,4.0,44.9425,179.76999999999995,El desarrollo infantil,2019,3,2.375,EDU
826,No,52.667,7.0,3.0,0.0,10.0,42.0,183.22357142857143,7695.390000000001,Trastornos y dificultades de aprendizaje  en aptitudes académicas,2019,3,2.375,EDU
827,No,7.166666666666668,2.0,13.0,0.0,15.0,23.0,96.81434782608696,2226.73,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
828,Si,77.0,4.0,1.0,0.0,5.0,35.0,172.53285714285713,6038.65,Comunicación y Negociación Efectiva,2019,3,2.375,RH
829,Si,82.334,10.0,0.0,0.0,10.0,83.0,221.3751807228915,18374.14,Trastornos y dificultades de aprendizaje  en aptitudes académicas,2019,3,2.375,EDU
830,Si,79.81444444444446,8.0,1.0,0.0,9.0,40.0,509.833,20393.32,Empowerment,2019,3,2.375,AN
831,No,28.24466666666667,7.0,8.0,0.0,15.0,15.0,514.4119999999998,7716.1799999999985,Composición corporal y metabolismo,2019,4,2.5,BSN
832,No,58.147777777777776,6.0,3.0,0.0,9.0,15.0,232.076,3481.140000000001,Planeación Estratégica,2019,3,2.375,EDU
833,Si,95.09533333333331,15.0,0.0,0.0,15.0,111.0,366.3036936936936,40659.70999999999,Desarrollo emprendedor de negocios,2019,3,2.375,AN
834,Si,86.29666666666668,9.0,0.0,0.0,9.0,33.0,272.8733333333334,9004.820000000003,Sistemas de Información de Mercadotecnia,2019,3,2.375,MER
835,No,6.363636363636362,1.0,10.0,0.0,11.0,5.0,69.196,345.98,Innovaciones en la preparación física contemporánea,2019,3,2.375,EDU
836,No,64.81444444444446,7.0,2.0,0.0,9.0,31.0,376.4712903225807,11670.61,Sistemas de Información de Mercadotecnia,2019,3,2.375,MER
837,Si,95.44444444444444,9.0,0.0,0.0,9.0,86.0,109.17267441860466,9388.85,Crecimiento y Desarrollo Humano,2019,3,2.375,EDU
838,No,0.0,0.0,9.0,0.0,9.0,29.0,181.5165517241379,5263.98,Crecimiento y Desarrollo Humano,2019,3,2.375,EDU
839,No,79.25888888888889,9.0,0.0,0.0,9.0,19.0,396.60368421052635,7535.47,Gestión de las Adquisiciones,2019,3,2.375,AN
840,No,70.4,4.0,1.0,0.0,5.0,70.0,166.55642857142857,11658.95,Estrategias de negocios,2019,3,2.375,FZ
841,Si,95.54733333333333,15.0,0.0,0.0,15.0,88.0,319.89659090909083,28150.899999999994,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
842,Si,85.0011111111111,9.0,0.0,0.0,9.0,43.0,284.9376744186047,12252.320000000003,Planeación Estratégica,2019,3,2.375,AN
843,Si,79.09181818181818,11.0,0.0,0.0,11.0,58.0,136.42206896551718,7912.479999999999,Innovaciones en la preparación física contemporánea,2019,3,2.375,EDU
844,Si,87.2,5.0,0.0,0.0,5.0,121.0,161.28685950413225,19515.710000000006,Estrategias de negocios,2019,3,2.375,FZ
845,No,66.64266666666667,13.0,2.0,0.0,15.0,28.0,184.41392857142856,5163.589999999998,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
846,No,90.0,9.0,0.0,0.0,9.0,53.0,181.0275471698113,9594.459999999995,Planeación Estratégica,2019,3,2.375,AN
847,Si,100.0,18.0,0.0,0.0,18.0,54.0,74.11277777777777,4002.09,Process Optimization,2019,3,2.375,TI
848,No,59.333,8.0,2.0,0.0,10.0,38.0,612.6789473684211,23281.8,Visión Comercial,2019,3,2.375,AN
849,No,24.14266666666667,5.0,10.0,0.0,15.0,6.0,372.865,2237.19,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
850,Si,100.0,9.0,0.0,0.0,9.0,118.0,183.41864406779652,21643.399999999994,Crecimiento y Desarrollo Humano,2019,3,2.375,EDU
851,Si,93.6,5.0,0.0,0.0,5.0,42.0,147.67809523809518,6202.479999999999,Estrategias de negocios,2019,3,2.375,FZ
852,No,85.36866666666667,15.0,0.0,0.0,15.0,32.0,410.8678125,13147.77,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
853,Si,79.44444444444444,8.0,1.0,0.0,9.0,86.0,118.65953488372094,10204.72,Sistemas de Información de Mercadotecnia,2019,3,2.375,MER
854,Si,97.6,5.0,0.0,0.0,5.0,84.0,240.81511904761902,20228.47,Estrategias de negocios,2019,3,2.375,FZ
855,No,12.222222222222221,2.0,7.0,0.0,9.0,21.0,392.16095238095255,8235.380000000001,Evaluación de Instituciones Educativos,2019,3,2.375,EDU
856,Si,100.0,9.0,0.0,0.0,9.0,68.0,123.73558823529413,8414.02,Gestión de las Adquisiciones,2019,3,2.375,AN
857,Si,89.59466666666668,15.0,0.0,0.0,15.0,94.0,218.1781914893617,20508.75,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
858,No,81.333,10.0,0.0,0.0,10.0,42.0,422.8121428571431,17758.110000000008,Trastornos y dificultades de aprendizaje  en aptitudes académicas,2019,3,2.375,EDU
859,No,54.814444444444455,6.0,3.0,0.0,9.0,17.0,220.01882352941175,3740.32,Sistemas de Información de Mercadotecnia,2019,3,2.375,MER
860,Si,95.74111111111112,9.0,0.0,0.0,9.0,51.0,307.18509803921575,15666.440000000002,Sistemas de Información de Mercadotecnia,2019,3,2.375,MER
861,No,94.44444444444444,9.0,0.0,0.0,9.0,37.0,102.4635135135135,3791.15,Manejo del Estrés,2019,5,2.625,AN
862,No,74.09466666666667,13.0,2.0,0.0,15.0,70.0,172.68357142857147,12087.850000000002,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
863,No,0.0,0.0,14.0,1.0,15.0,13.0,122.15307692307691,1587.99,Desarrollo emprendedor de negocios,2019,3,2.375,AN
864,No,5.5555555555555545,1.0,17.0,0.0,18.0,4.0,437.715,1750.86,Process Optimization,2019,3,2.375,TI
865,No,0.0,0.0,15.0,0.0,15.0,23.0,212.01695652173916,4876.39,Programación en Python,2019,4,2.5,TI
866,No,80.30363636363636,10.0,1.0,0.0,11.0,42.0,379.349761904762,15932.690000000002,Innovaciones en la preparación física contemporánea,2019,3,2.375,EDU
867,No,42.22222222222222,5.0,4.0,0.0,9.0,26.0,271.2842307692308,7053.3899999999985,Planeación Estratégica,2019,3,2.375,AN
868,Si,93.88066666666668,15.0,0.0,0.0,15.0,51.0,299.8701960784313,15293.379999999996,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
869,Si,86.48111111111109,9.0,0.0,0.0,9.0,60.0,136.90500000000003,8214.300000000001,Crecimiento y Desarrollo Humano,2019,3,2.375,EDU
870,Si,74.0,9.0,1.0,0.0,10.0,76.0,274.1425,20834.83,Visión Comercial,2019,3,2.375,AN
871,Si,86.36363636363636,10.0,1.0,0.0,11.0,85.0,251.56400000000008,21382.940000000006,Innovaciones en la preparación física contemporánea,2019,3,2.375,EDU
872,No,23.2,2.0,3.0,0.0,5.0,4.0,306.2875,1225.15,Estrategias de negocios,2019,3,2.375,AN
873,No,77.65466666666667,14.0,1.0,0.0,15.0,37.0,198.99783783783784,7362.920000000001,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
874,No,52.0,10.0,5.0,0.0,15.0,24.0,138.9995833333334,3335.990000000001,Regulador bio-psico-cultural y conducta alimentaria,2019,4,2.5,BSN
875,No,55.555555555555564,10.0,8.0,0.0,18.0,21.0,458.52,9628.92,Process Optimization,2019,3,2.375,TI
876,No,90.0,5.0,0.0,0.0,5.0,21.0,178.59333333333333,3750.46,Estrategias de negocios,2019,8,3.0,FZ
877,No,17.41588235294118,5.0,12.0,0.0,17.0,8.0,112.87,902.96,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
878,Si,89.866,5.0,0.0,0.0,5.0,103.0,152.08174757281554,15664.420000000002,Estrategias de negocios,2019,3,2.375,FZ
879,No,9.333333333333334,1.0,13.0,1.0,15.0,20.0,203.94799999999998,4078.96,Desarrollo emprendedor de negocios,2019,3,2.375,AN
880,No,18.666,4.0,6.0,0.0,10.0,6.0,458.5216666666667,2751.13,Trastornos y dificultades de aprendizaje  en aptitudes académicas,2019,3,2.375,EDU
881,Si,97.03666666666666,9.0,0.0,0.0,9.0,65.0,343.7958461538461,22346.73,Gestión de las Adquisiciones,2019,3,2.375,AN
882,No,74.16666666666667,11.0,1.0,0.0,12.0,21.0,302.4204761904763,6350.830000000003,Fundamentos de mercadotecnia digital,2019,3,2.375,MER
883,No,20.0,4.0,11.0,0.0,15.0,13.0,205.53076923076927,2671.9000000000005,Desarrollo emprendedor de negocios,2019,3,2.375,AN
884,No,85.92555555555555,9.0,0.0,0.0,9.0,32.0,398.9478124999998,12766.329999999994,Evaluación de Instituciones Educativos,2019,3,2.375,EDU
885,No,37.5,9.0,6.0,0.0,15.0,13.0,440.35230769230765,5724.58,Desarrollo emprendedor de negocios,2019,3,2.375,AN
886,Si,91.11111111111113,9.0,0.0,0.0,9.0,132.0,147.56106060606052,19478.05999999999,Planeación Estratégica,2019,3,2.375,EDU
887,No,84.13133333333333,15.0,0.0,0.0,15.0,54.0,273.16148148148153,14750.72,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
888,No,77.77777777777777,14.0,4.0,0.0,18.0,13.0,245.9930769230769,3197.91,Process Optimization,2019,3,2.375,TI
889,No,13.888888888888891,2.0,6.0,1.0,9.0,5.0,263.34400000000005,1316.7200000000005,Crecimiento y Desarrollo Humano,2019,3,2.375,EDU
890,Si,84.214,15.0,0.0,0.0,15.0,134.0,171.66216417910445,23002.73,Desarrollo emprendedor de negocios,2019,3,2.375,AN
891,Si,84.41666666666667,14.0,1.0,0.0,15.0,84.0,165.6123809523809,13911.44,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
892,No,0.0,0.0,15.0,0.0,15.0,1.0,6.64,6.64,Antecedentes y evolución de la alimentación,2019,3,2.375,BSN
